objectid,ctyua19cd,ctyua19nm,ctyua19nmw,bng_e,bng_n,long,lat,st_areasha,st_lengths,_mean,_min
"182",S12000034,Aberdeenshire,,"352284","816277",-2.792080000000000,57.234692000000003,6324833100.323132514953613,561629.313650337047875,-1.863119314509359,-6.175905227661133
"183",S12000035,Argyll and Bute,,"200740","715443",-5.221140000000000,56.289439999999999,7088548938.742945671081543,2037905.697795071871951,0.866068437874604,-2.886195659637451
"184",S12000036,City of Edinburgh,,"320193","669416",-3.278260000000000,55.911189999999998,263292307.255356490612030,89188.975926603787229,0.818224936235192,-1.047004461288452
"185",S12000038,Renfrewshire,,"239305","664698",-4.568340000000000,55.848620999999994,271395331.026567518711090,89105.509612922236556,0.614455984843373,0.416868001222610
"186",S12000039,West Dunbartonshire,,"242904","681586",-4.520740000000000,56.001399999999997,177490882.278665751218796,71209.358616491357679,0.320049395329374,-0.308065950870514
"187",S12000040,West Lothian,,"299483","668514",-3.609090000000000,55.899200000000000,426840563.414287865161896,113825.130882406971068,0.364259722332160,0.096425220370293
"188",S12000041,Angus,,"345518","759594",-2.891890000000000,56.724800000000002,2193995565.904907226562500,245203.009307171596447,-1.612882375717163,-4.777621269226074
"189",S12000042,Dundee City,,"340291","732145",-2.970950000000000,56.477600000000002,60639153.770716018974781,38817.684939822705928,0.353792672830561,0.227431029081345
"190",S12000045,East Dunbartonshire,,"261240","676154",-4.224170000000000,55.958289999999998,173578352.182456910610199,83606.627308064489625,0.318757017999517,-0.377578198909760
"191",S12000047,Fife,,"339197","704726",-2.982350000000000,56.231170999999996,1325282490.875304222106934,251754.629507683857810,0.839319832623005,0.297605723142624
"192",S12000048,Perth and Kinross,,"284304","744186",-3.884800000000000,56.575291000000000,5385637143.901394844055176,482619.752629945462104,-2.482587679817870,-4.906581401824951
"193",S12000049,Glasgow City,,"261534","667033",-4.214790000000000,55.876491999999999,178522607.561675131320953,87346.648851831239881,0.640191644430161,0.550915896892548
"194",S12000050,North Lanarkshire,,"277984","665608",-3.951400000000000,55.868141000000001,470403040.707092463970184,139061.786893945682095,0.272418603301048,0.172421112656593
"195",W06000001,Isle of Anglesey,Ynys M̫n,"245212","378343",-4.323060000000001,53.279419000000004,710126392.140442728996277,208619.130575723072980,2.920168201128642,2.156530141830444
"196",W06000002,Gwynedd,Gwynedd,"280555","334966",-3.777150000000000,52.898830000000004,2554766177.680129051208496,428598.822967736341525,1.388813205891185,-0.068142198026180
"197",W06000003,Conwy,Conwy,"283293","362563",-3.746460000000000,53.147387999999999,1136763349.228723764419556,192087.634855837764917,1.288811380043626,0.243705525994301
"198",W06000004,Denbighshire,Sir Ddinbych,"309843","355416",-3.347610000000000,53.088328999999995,834993112.169365406036377,188604.662960491754347,0.692961715937903,-0.014410893432796
"199",W06000005,Flintshire,Sir y Fflint,"321134","369280",-3.182480000000000,53.214710000000004,436415582.725471735000610,135300.381621255626669,1.572543462117513,1.212160944938660
"200",W06000006,Wrexham,Wrecsam,"333523","345387",-2.992030000000000,53.001671000000002,506885367.147927343845367,155283.776279245270416,1.025592803955078,0.804396450519562
"201",W06000008,Ceredigion,Ceredigion,"267127","268437",-3.949930000000000,52.297950999999998,1785331104.374285459518433,261836.732633413688745,1.418550617371996,0.093113206326962
"202",W06000009,Pembrokeshire,Sir Benfro,"199821","221392",-4.908180000000000,51.855128999999998,1635007925.095113039016724,346360.435910439700820,3.076479029655457,2.277555227279663
"203",W06000010,Carmarthenshire,Sir Gaerfyrddin,"247954","224133",-4.211100000000000,51.894950999999999,2369376127.006369113922119,316574.689691288571339,1.779420638785643,0.608947873115540
"204",W06000011,Swansea,Abertawe,"264022","197308",-3.967230000000000,51.658058000000004,375349174.333075225353241,147079.196722931083059,3.627354860305786,2.488125562667847
"205",W06000012,Neath Port Talbot,Castell-nedd Port Talbot,"279261","195412",-3.746380000000000,51.644500999999998,448078907.306966066360474,121754.950607047721860,1.747053712606430,1.113887786865234
"206",W06000013,Bridgend,Pen-y-bont ar Ogwr,"288231","185870",-3.613750000000000,51.560600000000001,249904235.709564805030823,76958.973383969612769,2.439819785870814,1.167281270027161
"207",W06000014,Vale of Glamorgan,Bro Morgannwg,"302946","173081",-3.398030000000000,51.448360000000001,330859792.433864831924438,88779.100732732898905,2.790311932563782,2.723386049270630
"208",W06000015,Cardiff,Caerdydd,"315273","178887",-3.222080000000000,51.502541000000001,142196109.538706958293915,59976.372898732457543,2.617119264888106,1.983541846275330
"209",W06000016,Rhondda Cynon Taf,Rhondda Cynon Taf,"302237","192395",-3.413590000000000,51.621848999999997,422322765.345917224884033,112336.533505482264445,1.210767760872841,0.617924869060516
"210",W06000018,Caerphilly,Caerffili,"317245","195259",-3.197530000000000,51.650008999999997,277815064.267862439155579,98224.500000479019945,1.830124795436859,1.343387961387634
"211",W06000019,Blaenau Gwent,Blaenau Gwent,"318236","206771",-3.185920000000000,51.753639000000000,109273372.238996803760529,58166.952968303237867,0.704671935484552,0.459292024374008
"212",W06000020,Torfaen,Torfaen,"327459","200480",-3.051010000000000,51.698360000000001,125716747.279711902141571,68469.967277746152831,1.538550545116849,0.618826925754547
"213",W06000021,Monmouthshire,Sir Fynwy,"337812","209231",-2.902800000000000,51.778270999999997,854020864.551815986633301,180482.922868726484012,1.243185768524806,0.543192386627197
"214",W06000022,Newport,Casnewydd,"337897","187432",-2.897690000000000,51.582310000000007,191980302.772195905447006,87207.528793716308428,3.530782222747803,2.349511623382568
"215",W06000023,Powys,Powys,"302329","273255",-3.435310000000000,52.348639999999996,5198694946.937589645385742,503347.401663157274015,0.457431091538941,0.012789268977940
"216",W06000024,Merthyr Tydfil,Merthyr Tudful,"305916","206424",-3.364250000000000,51.748581000000001,113429186.940104961395264,59195.326341935156961,0.696218873775115,0.168228641152382
