objectid,ctyua19cd,ctyua19nm,ctyua19nmw,bng_e,bng_n,long,lat,st_areasha,st_lengths,_mean,_min
"27",E06000027,Torbay,,"289730","64613",-3.555230000000000,50.470920999999997,65455906.775385409593582,55423.720364903914742,7.377891485936063,6.264986991882324
"28",E06000030,Swindon,,"418551","186564",-1.733670000000000,51.577628999999995,227720526.640504330396652,83649.254196992129437,5.034770406704342,4.854807853698730
"29",E06000031,Peterborough,,"517372","300777",-0.268740000000000,52.592140000000001,342190158.161890506744385,97196.068818606538116,4.993057250976563,4.933257102966309
"30",E06000032,Luton,,"508606","222559",-0.423190000000000,51.891022000000000,44068117.799266777932644,30772.555939753896382,4.991294711705878,4.936957836151123
"31",E06000033,Southend-on-Sea,,"587777","186837",0.706923000000000,51.549171000000001,44692735.338827647268772,36478.588266339582333,6.648351394424194,5.948276042938232
"32",E06000034,Thurrock,,"562123","181590",0.334861000000000,51.509979000000001,161110777.921560287475586,71948.039755889869411,5.882477108543406,5.725385665893555
"33",E06000035,Medway,,"578207","175198",0.563174000000000,51.447719999999997,190967950.321515321731567,115739.730006115991273,5.736395992234499,5.482379436492920
"34",E06000036,Bracknell Forest,,"488169","168792",-0.733630000000000,51.411300999999995,108233672.335588261485100,57917.019137074508762,5.465073347091675,5.417992591857910
"35",E06000037,West Berkshire,,"450575","172095",-1.273640000000000,51.445591000000000,701217777.186149001121521,143114.430665935418801,5.099370956420898,4.962710380554199
"36",E06000038,Reading,,"470226","173154",-0.990710000000000,51.453018000000000,41326311.023076690733433,30503.947566670649394,5.375530073962700,5.314697742462158
"37",E06000039,Slough,,"498920","179246",-0.576170000000000,51.503502000000005,32201925.662017464637756,37004.536781352973776,5.624092238288847,5.417797565460205
"38",E06000040,Windsor and Maidenhead,,"492079","176541",-0.675410000000000,51.480339000000001,197413883.654866367578506,102626.060278227436356,5.533462144351900,5.200084686279297
"39",E06000041,Wokingham,,"476624","169902",-0.899350000000000,51.422958000000001,179124859.588281333446503,75874.001667711578193,5.404297332207195,5.200084686279297
"40",E06000042,Milton Keynes,,"486408","242308",-0.740700000000000,52.072411000000002,309327268.513173699378967,87925.407811010954902,5.011557340621948,5.008281707763672
"41",E06000043,Brighton and Hove,,"530279","106850",-0.150790000000000,50.846499999999999,86830163.538003355264664,47744.181698735737882,6.451052950743418,6.008478164672852
"42",E06000044,Portsmouth,,"465619","101352",-1.070060000000000,50.807999000000002,38681182.159073829650879,46096.796876279069693,8.248658441921755,8.218784332275391
"43",E06000045,Southampton,,"442303","113700",-1.399520000000000,50.921199999999999,51302492.457810118794441,37824.532123335855431,6.179028163684191,6.175945281982422
"44",E06000046,Isle of Wight,,"447183","85949",-1.333660000000000,50.671290999999997,380492164.757188737392426,115358.163903429434868,8.142045974731445,6.915533065795898
"45",E06000047,County Durham,,"410381","532242",-1.840500000000000,54.685130999999998,2231125517.268791675567627,264032.927495836513117,2.703996747732162,1.350087404251099
"46",E06000049,Cheshire East,,"380510","363462",-2.292990000000000,53.167931000000003,1168796057.559896230697632,236392.416985264600953,4.599708557128906,4.031813144683838
"47",E06000050,Cheshire West and Chester,,"353097","363145",-2.702980000000000,53.163361000000002,918494056.600466609001160,226413.942405246925773,5.069493634360177,4.676714420318604
"48",E06000051,Shropshire,,"350227","302960",-2.736670000000000,52.622120000000002,3188264185.456550598144531,469624.124702053435612,4.499700069427490,3.838537693023682
"49",E06000052,Cornwall,,"212497","64493",-4.642540000000000,50.450218000000000,3581790891.000926494598389,555185.681446036789566,7.401441733042399,6.223556995391846
"50",E06000053,Isles of Scilly,,"91327","11447",-6.302170000000000,49.923320999999994,14741027.077183289453387,42490.767834919846791,10.222494722363379,10.197937965393066
"51",E06000054,Wiltshire,,"405209","158863",-1.926610000000000,51.328831000000001,3258221477.748732566833496,348922.106721655174624,5.205725400344186,4.854807853698730
"52",E06000055,Bedford,,"505721","256463",-0.454630000000000,52.196280999999999,475803430.167866408824921,115931.402375608347938,5.027528524398804,4.989130973815918
"53",E06000056,Central Bedfordshire,,"504615","234492",-0.477540000000000,51.999031000000002,709169826.973610043525696,200740.568495412240736,4.998185515403748,4.936957836151123
"54",E06000057,Northumberland,,"395322","600699",-2.075230000000000,55.300369000000003,5033705297.170210838317871,445104.766524075530469,3.172627419233322,1.640509963035583
"55",E06000058,"Bournemouth, Christchurch and Poole",,"410815","94066",-1.848070000000000,50.746090000000002,162573149.956533759832382,94508.227057484560646,7.205858835764356,6.361254215240479
"56",E06000059,Dorset,,"370871","99796",-2.414670000000000,50.796970000000002,2491765914.431848526000977,398443.830534867243841,6.136161131017349,5.506481647491455
"57",E08000001,Bolton,,"368352","409873",-2.479520000000000,53.584492000000004,138708159.810586035251617,64700.007374182998319,4.763690129684457,4.344408988952637
"58",E08000002,Bury,,"379658","410768",-2.308800000000000,53.593102000000002,100752668.832529336214066,57024.343964007173781,4.580990462841265,3.827698945999146
"59",E08000003,Manchester,,"384591","397063",-2.233590000000000,53.470089000000002,111895372.049991399049759,69389.334244762139861,4.731219173352367,4.348496913909912
"60",E08000004,Oldham,,"396603","406784",-2.052740000000000,53.557678000000003,144009083.688842713832855,60962.516153654250957,3.784349679946899,3.220202445983887
"61",E08000005,Rochdale,,"390315","412326",-2.147840000000000,53.607410000000002,156240276.628955930471420,70324.199730631953571,3.870821509791304,3.356544494628906
"62",E08000006,Salford,,"374556","398128",-2.384850000000000,53.479270999999997,97966760.852253586053848,56607.457492669142084,5.066762741833125,5.046143531799316
"63",E08000007,Stockport,,"391806","388264",-2.124670000000000,53.391159000000002,125536175.953430086374283,56951.002107201158651,4.160151793395793,3.189518213272095
"64",E08000008,Tameside,,"394987","397995",-2.077000000000000,53.478667999999999,102159712.453144162893295,43841.721507214322628,3.784945761239088,3.189518213272095
"65",E08000009,Trafford,,"375790","391162",-2.365720000000000,53.416710000000002,108001520.134188205003738,50772.155121418029012,5.269793892953158,5.055583953857422
"66",E08000010,Wigan,,"362136","402126",-2.572470000000000,53.514450000000004,188328606.718358725309372,71520.347169040673180,5.188999652862549,5.046143531799316
"67",E08000011,Knowsley,,"344762","393778",-2.832970000000000,53.437881000000004,86257644.238019376993179,57788.903880592188216,5.703371995630002,5.332778453826904
"68",E08000012,Liverpool,,"339361","390553",-2.913640000000000,53.408298000000002,113076469.188679680228233,54743.309561288297118,5.681939598028027,5.338152408599854
"69",E08000013,St. Helens,,"353412","395992",-2.703100000000000,53.458617999999994,135955079.347707808017731,64907.641769978523371,5.388843339037052,5.071725368499756
"70",E08000014,Sefton,,"334282","398832",-2.991770000000000,53.482101000000000,153603784.075740873813629,96011.715582069111406,5.987246751785278,5.972505092620850
"71",E08000015,Wirral,,"329110","386965",-3.067010000000000,53.374778999999997,156254950.462526768445969,73355.303838982945308,5.758463409927913,5.209809303283691
"72",E08000016,Barnsley,,"429979","403327",-1.549250000000000,53.525767999999999,327231730.553473412990570,106147.881594816310098,3.660436153411865,2.866966962814331
"73",E08000017,Doncaster,,"459167","403735",-1.108940000000000,53.526969999999999,568185323.243075728416443,116466.439724589508842,4.669351696968079,4.604762554168701
"74",E08000018,Rotherham,,"447542","388980",-1.286510000000000,53.395530999999998,289185192.302456855773926,88845.363251406699419,4.445012436051095,4.199903011322021
"75",E08000019,Sheffield,,"430511","389736",-1.542540000000000,53.403579999999998,366749529.310543656349182,114173.751548163025291,3.828675389289856,3.457447767257690
"76",E08000021,Newcastle upon Tyne,,"422287","569662",-1.652970000000000,55.021011000000001,114647993.930546775460243,53458.421339343687578,4.368341498988975,3.627267599105835
"77",E08000022,North Tyneside,,"431471","570602",-1.509230000000000,55.028961000000002,83154622.553268417716026,51169.664841679790698,5.266658932350335,4.551328659057617
"78",E08000023,South Tyneside,,"435514","564057",-1.446790000000000,54.969878999999999,62745878.081937491893768,40133.917711152527772,4.904770764935805,4.171155452728271
"79",E08000024,Sunderland,,"436470","551524",-1.433440000000000,54.857189000000005,136500589.765919834375381,58504.446990135860688,4.210462183372935,3.763769865036011
"80",E08000025,Birmingham,,"408150","287352",-1.881410000000000,52.484039000000003,269026608.653708219528198,88776.343218749170774,4.859253406524658,4.823067665100098
"81",E08000026,Coventry,,"432807","279689",-1.519080000000000,52.414230000000003,99799013.658853396773338,43481.405727399338502,4.835843453979143,4.675577640533447
"82",E08000027,Dudley,,"393191","288584",-2.101710000000000,52.495128999999999,97264778.321886315941811,60125.223757091021980,4.925079116119203,4.780910491943359
"83",E08000028,Sandwell,,"399573","290764",-2.007710000000000,52.514770999999996,85222122.499114140868187,48306.248594953765860,5.049253893824490,4.780910491943359
"84",E08000029,Solihull,,"419434","281483",-1.715580000000000,52.430999999999997,177542587.905797839164734,82695.460772940117749,4.798130512237549,4.788344383239746
"85",E08000030,Walsall,,"402098","300804",-1.970440000000000,52.605029999999999,104027261.810830533504486,49836.872832422035572,5.061571469057653,4.823067665100098
"86",E08000031,Wolverhampton,,"391463","300016",-2.127460000000000,52.597881000000001,69466620.759776279330254,41126.961079346365295,5.075439234831835,5.024874687194824
"87",E08000032,Bradford,,"408395","438626",-1.873890000000000,53.843819000000003,368386843.278937041759491,113226.190390701682190,3.887601017951965,3.543402433395386
"88",E08000033,Calderdale,,"402617","424896",-1.961820000000000,53.720481999999997,367618489.551429212093353,94050.245663663285086,3.650341272354126,3.408948421478271
"89",E08000034,Kirklees,,"414586","416223",-1.780850000000000,53.642330000000001,405306353.685125768184662,106837.808448503492400,3.377354502677917,3.356544494628906
"90",E08000035,Leeds,,"432528","436384",-1.507360000000000,53.822730999999997,550578568.510784029960632,133753.100810666859616,4.503468155860901,4.310731410980225
"91",E08000036,Wakefield,,"438366","418235",-1.420920000000000,53.659222000000000,337273074.664593040943146,90373.739382219238905,4.323905467987061,3.850409507751465
"92",E08000037,Gateshead,,"420168","559658",-1.686800000000000,54.931198000000002,145563182.476312667131424,68298.607457555306610,3.899211525917053,3.627267599105835
"93",E09000001,City of London,,"532381","181359",-0.093530000000000,51.515651999999996,2505777.027861990034580,6744.959499147215865,6.478733062744141,6.478733062744141
"94",E09000002,Barking and Dagenham,,"547757","185111",0.129479000000000,51.545550999999996,36924214.339204691350460,30967.588945573199453,6.316357135772705,6.316357135772705
"95",E09000003,Barnet,,"523472","191753",-0.218210000000000,51.611079999999994,86643073.118392646312714,41838.786308640104835,6.175989346470764,6.008403778076172
"96",E09000004,Bexley,,"549203","175435",0.146227000000000,51.458228999999996,60423297.162088699638844,36180.620425930726924,5.905417655432547,5.725385665893555
"97",E09000005,Brent,,"519615","186468",-0.275680000000000,51.564411000000000,44168269.900598667562008,33233.912279626434611,6.376584322067858,6.115488529205322
"98",E09000006,Bromley,,"542036","165708",0.039246000000000,51.372669000000002,150198156.303862661123276,63033.449938273202861,5.578037943094656,5.312439918518066
"99",E09000007,Camden,,"527492","184284",-0.162890000000000,51.543059999999997,21274131.032924298197031,22056.453536345234170,6.424096449505138,6.378343582153320
"100",E09000008,Croydon,,"533922","164745",-0.077610000000000,51.365978000000005,85993776.890795022249222,46725.308266498133889,5.716473204242793,5.293747425079346
"101",E09000009,Ealing,,"517057","181960",-0.314070000000000,51.524428999999998,54712230.155123926699162,39308.276640390133252,6.230815101183072,6.115488529205322
"102",E09000010,Enfield,,"532829","196197",-0.081470000000000,51.648879999999998,83022176.266671702265739,37692.719312697714486,6.151720496101954,6.008403778076172
"103",E09000011,Greenwich,,"542508","175878",0.050107000000000,51.463928000000003,47629632.107438258826733,36587.999801602469233,5.958187652035519,5.898048400878906
"104",E09000012,Hackney,,"534560","185787",-0.060450000000000,51.554920000000003,19833986.284961815923452,21347.168188235074922,6.478733062744141,6.478733062744141
"105",E09000013,Hammersmith and Fulham,,"523867","177993",-0.217350000000000,51.487330999999998,17587229.635642260313034,20818.221943080679921,6.326922914877781,6.304605007171631
"106",E09000014,Haringey,,"531262","189349",-0.106670000000000,51.587710999999999,28655635.107380606234074,25651.955030792396428,6.473001172776000,6.378343582153320
"107",E09000015,Harrow,,"515356","189736",-0.336030000000000,51.594669000000003,51786258.011743217706680,31190.571133488785563,6.118404013594606,5.697285175323486
"108",E09000016,Havering,,"555032","187514",0.235368000000000,51.565189000000004,113836320.122514083981514,56527.172423170602997,6.009865922141207,5.651061058044434
"109",E09000017,Hillingdon,,"508166","183120",-0.441820000000000,51.536628999999998,115520674.208014607429504,55989.039759976956702,6.117329998304511,5.417797565460205
"110",E09000018,Hounslow,,"512742","174965",-0.378470000000000,51.462429000000000,55053197.953929670155048,46819.578888597359764,6.188283390957197,6.154019355773926
"111",E09000019,Islington,,"531158","184647",-0.109920000000000,51.545479000000000,15152148.948867535218596,17531.107075805859495,6.478733062744141,6.478733062744141
"112",E09000020,Kensington and Chelsea,,"525757","179053",-0.189760000000000,51.496441000000004,11701510.100527919828892,17908.013875909960916,6.323637582039423,6.227961063385010
"113",E09000021,Kingston upon Thames,,"519508","167389",-0.283670000000000,51.392959999999995,38007491.615171253681183,33047.695378637072281,6.055732882883915,5.888351440429688
"114",E09000022,Lambeth,,"531118","175629",-0.113850000000000,51.464450999999997,26699841.430258341133595,28992.797309166562627,6.229351360811529,6.227961063385010
"115",E09000023,Lewisham,,"537889","173344",-0.017330000000000,51.442310000000006,34283465.774548389017582,30696.084993907315948,6.195660328940648,5.898048400878906
"116",E09000024,Merton,,"526069","169507",-0.188670000000000,51.410567999999998,37361486.431403875350952,27902.779652863038791,6.195196293842306,5.640851497650146
"117",E09000025,Newham,,"540715","183344",0.027289000000000,51.531470999999996,36598559.545148231089115,25147.566566105924721,6.351218109655203,5.898048400878906
"118",E09000026,Redbridge,,"543511","189478",0.070071000000000,51.585892000000001,56904414.959888547658920,35940.741660093539394,6.266490356075156,5.899876594543457
"119",E09000027,Richmond upon Thames,,"519005","172650",-0.289140000000000,51.440350000000002,59203313.304786249995232,45618.587524840200786,6.250899555448219,5.830524444580078
"120",E09000028,Southwark,,"533947","175866",-0.073060000000000,51.465919000000000,30251139.138202790170908,28468.133521135427145,6.244236166176719,6.227961063385010
"121",E09000029,Sutton,,"527356","163640",-0.172270000000000,51.357559000000002,44475059.911926418542862,32956.411025819776114,5.797120077558680,5.640851497650146
"122",E09000030,Tower Hamlets,,"536343","181452",-0.036430000000000,51.515541000000006,19546971.669064134359360,21634.957564485208422,6.452372417533590,6.227961063385010
"123",E09000031,Waltham Forest,,"537327","190277",-0.018810000000000,51.594608000000001,39257107.801250934600830,28340.636734313011402,6.380662008591051,5.899876594543457
"124",E09000032,Wandsworth,,"525151","174138",-0.200230000000000,51.452399999999997,34625993.097132474184036,33953.268991286975506,6.285659822866487,6.227961063385010
"125",E09000033,Westminster,,"528268","180870",-0.152950000000000,51.512198999999995,22938487.070232443511486,22668.168970060341962,6.371077947523867,6.227961063385010
"126",E10000002,Buckinghamshire,,"482506","208561",-0.805690000000000,51.769660999999999,1574680639.709331750869751,301220.696815996547230,5.080738544464111,4.883749961853027
"127",E10000003,Cambridgeshire,,"520312","273864",-0.235060000000000,52.349659000000003,3055805826.239475250244141,366012.364067263028119,5.046595156192780,4.903132915496826
"128",E10000006,Cumbria,,"341868","527180",-2.902130000000000,54.636378999999998,6828753017.975194931030273,552617.827160005108453,3.354973953703175,1.793245553970337
"129",E10000007,Derbyshire,,"426752","353556",-1.602100000000000,53.078578999999998,2549660380.796284675598145,372264.864454266091343,3.757188611560398,2.673816919326782
"130",E10000008,Devon,,"283143","93085",-3.656980000000000,50.725577999999999,6585794126.788349151611328,621810.572200306225568,6.099396578470865,5.113778591156006
"131",E10000011,East Sussex,,"564123","117996",0.334559000000000,50.938048999999999,1724411101.431824922561646,220009.914277966163354,5.968887925148010,5.330744743347168
"132",E10000012,Essex,,"575270","215407",0.541060000000000,51.809818000000000,3461786415.786840438842773,589800.008011161931790,5.387143872000954,4.908063888549805
"133",E10000013,Gloucestershire,,"389595","213465",-2.152350000000000,51.819710000000001,2685060501.090146064758301,351845.763631789479405,4.941264601314769,4.572196960449219
"134",E10000014,Hampshire,,"452859","127536",-1.247350000000000,51.044739000000000,3676557917.542382240295410,481489.491216458729468,5.604709020027747,5.144920349121094
"135",E10000015,Hertfordshire,,"518883","213642",-0.276990000000000,51.808788000000000,1641520277.808192253112793,260079.229590163478861,5.249187252738259,4.939150810241699
"136",E10000016,Kent,,"590249","147268",0.721370000000000,51.192951000000001,3546362335.670883655548096,431899.024626096826978,5.651979978267963,5.228231430053711
"137",E10000017,Lancashire,,"369784","440758",-2.460910000000000,53.862159999999996,2896601041.392625808715820,457378.114878790394869,4.376644929250081,3.340792894363403
"138",E10000018,Leicestershire,,"442147","310191",-1.377900000000000,52.687790000000000,2086209822.142572164535522,300808.316361710603815,4.534425368675818,4.408423423767090
"139",E10000019,Lincolnshire,,"517984","358539",-0.238840000000000,53.111018999999999,5950013293.855055809020996,505219.024674889398739,4.617637122549662,4.271483421325684
"140",E10000020,Norfolk,,"600549","312292",0.964714000000000,52.671230000000001,5374371095.193879127502441,447100.310480221756734,5.069125338604576,4.816357612609863
"141",E10000021,Northamptonshire,,"477359","268708",-0.866680000000000,52.311050000000002,2366309702.451117038726807,302397.183063397067599,4.693044344584147,4.408147811889648
"142",E10000023,North Yorkshire,,"429509","466515",-1.550320000000000,54.093711999999996,8053157594.962205886840820,660278.369052195339464,3.474755759896903,1.697314262390137
"143",E10000024,Nottinghamshire,,"466570","359496",-1.006560000000000,53.128502000000005,2088523829.031667232513428,306765.730033627478406,4.521748352050781,4.252210617065430
"144",E10000025,Oxfordshire,,"448985","208334",-1.291460000000000,51.771549000000000,2607088918.876744270324707,342564.406887003686279,4.955495902470180,4.571966648101807
"145",E10000027,Somerset,,"309300","131077",-3.295950000000000,51.071819000000005,3462418993.923655033111572,376729.677085693634581,5.716654430736195,5.161798954010010
"146",E10000028,Staffordshire,,"398243","334651",-2.027560000000000,52.909302000000004,2628222822.238643169403076,398317.272010394721292,4.394543011983235,3.217887401580811
"147",E10000029,Suffolk,,"608219","266120",1.049190000000000,52.253848999999995,3826791438.018791675567627,442963.364862998772878,5.125801029205323,4.937361717224121
"148",E10000030,Surrey,,"515966","153408",-0.339110000000000,51.268028000000001,1667746807.985390186309814,228066.788736323738704,5.541445255279541,5.293747425079346
"149",E10000031,Warwickshire,,"429584","253588",-1.568740000000000,52.179770999999995,1974608059.917758941650391,332480.719434151076712,4.697144644601004,4.477835655212402
"150",E10000032,West Sussex,,"508316","118010",-0.459330000000000,50.951340000000002,1997465440.188310384750366,269562.453809981467202,6.079692091260638,5.335371494293213
"151",E10000034,Worcestershire,,"385792","257203",-2.209350000000000,52.212872000000004,1743379749.936797380447388,306514.861806338827591,4.854281608874981,4.643195629119873
"152",N09000001,Antrim and Newtownabbey,,"130813","541285",-6.177600000000000,54.693859000000003,725800900.120229721069336,145231.019636579119833,4.844434928894043,4.535483360290527
"153",N09000002,"Armagh City, Banbridge and Craigavon",,"112110","508158",-6.434550000000000,54.386699999999998,1436130448.752727985382080,200894.669391744886525,4.802247047424316,4.368043422698975
"154",N09000003,Belfast,,"146465","529747",-5.925350000000000,54.598530000000004,137794023.258212745189667,55370.610909432980407,4.822523540522463,4.635943889617920
"155",N09000004,Causeway Coast and Glens,,"106168","581420",-6.599600000000000,55.039619000000002,1985252734.928575754165649,285674.037232753937133,4.599343331654866,4.164844512939453
"156",N09000005,Derry City and Strabane,,"51779","559566",-7.420640000000001,54.809039999999996,1246637562.276835918426514,232729.547862668143352,4.528545558452606,3.805381298065186
"157",N09000006,Fermanagh and Omagh,,"41233","513013",-7.527100000000000,54.385207999999999,3009094379.020780563354492,353603.406453790492378,4.482878403230147,3.856978416442871
"158",N09000007,Lisburn and Castlereagh,,"138712","518920",-6.035450000000000,54.497520000000002,511681221.176644861698151,133181.944090700329980,4.718686938285828,4.594075679779053
"159",N09000008,Mid and East Antrim,,"133943","560151",-6.146450000000000,54.864620000000002,1064497440.110960841178894,198438.995199782453710,4.389288289206369,4.003636360168457
"160",N09000009,Mid Ulster,,"83920","528564",-6.888900000000000,54.552731000000001,1960344170.379375934600830,267949.605613360356074,4.657678972591054,3.853188753128052
"161",N09000010,"Newry, Mourne and Down",,"133006","480432",-6.088909999999999,54.149529000000001,1686596198.000091791152954,292916.734120240609627,4.758666698749249,4.222111225128174
"162",N09000011,Ards and North Down,,"164321","524944",-5.645680000000000,54.564090999999998,568030925.637652277946472,133209.664417328662239,6.876395344734192,5.708817481994629
"163",S12000005,Clackmannanshire,,"291159","696335",-3.753440000000000,56.147239999999996,159232895.883790910243988,73844.843820300506195,3.286841359625000,2.895006656646729
"164",S12000006,Dumfries and Galloway,,"270645","579856",-4.028630000000000,55.096210000000006,6445067231.400824546813965,689568.881058480706997,3.828913883287079,2.215945482254028
"165",S12000008,East Ayrshire,,"255398","624935",-4.290570000000000,55.496738000000001,1272832615.866742134094238,276686.020027804421261,3.046047472953796,2.493962526321411
"166",S12000010,East Lothian,,"354854","672351",-2.724350000000000,55.942070000000001,678543757.356971502304077,149493.883282036666060,3.389436841011047,2.921813011169434
"167",S12000011,East Renfrewshire,,"251929","653115",-4.360600000000000,55.748680000000000,175683611.934489518404007,75237.121953898589709,3.546088928822675,3.301518678665161
"168",S12000013,Na h-Eileanan Siar,,"126473","932862",-6.657220000000000,58.199379000000000,3032017857.163597583770752,1645313.850097905844450,4.966015835603078,3.843808889389038
"169",S12000014,Falkirk,,"289661","679536",-3.770600000000000,55.996040000000001,296706694.664370059967041,117083.001035295063048,3.573066830635071,3.459448337554932
"170",S12000017,Highland,,"241018","858292",-4.661029999999999,57.586570999999999,26291797787.242053985595703,2890481.753874089568853,2.314759133393866,-0.355445057153702
"171",S12000018,Inverclyde,,"227922","670894",-4.753870000000000,55.900298999999997,162448990.871006757020950,61139.273128549299145,4.151657336936347,3.729582071304321
"172",S12000019,Midlothian,,"330088","659217",-3.117380000000000,55.821110000000004,354813985.934277892112732,110233.841227705401252,2.934043645858765,2.475263357162476
"173",S12000020,Moray,,"328024","843593",-3.201870000000000,57.476830000000000,2243947309.854639530181885,356102.199807528755628,1.789513011063848,-0.371900588274002
"174",S12000021,North Ayrshire,,"228996","651640",-4.724600000000000,55.727890000000002,881524981.311452627182007,255382.280553559627151,4.603565216064453,3.853041648864746
"175",S12000023,Orkney Islands,,"348293","1006584",-2.900250000000000,58.943339999999999,1007307595.378625154495239,771549.450005118269473,5.680094623565674,4.152162075042725
"176",S12000026,Scottish Borders,,"345891","626135",-2.858660000000000,55.525939999999999,4744516442.431122779846191,430160.735812935803551,2.704686249003691,1.924299240112305
"177",S12000027,Shetland Islands,,"434516","1180307",-1.373440000000000,60.504950999999998,1450896786.593483924865723,1192520.730991806834936,4.470296209508723,3.309964895248413
"178",S12000028,South Ayrshire,,"226545","596271",-4.728990000000000,55.230079999999994,1224445262.452925443649292,252777.689114425797015,4.409092876646254,3.357670545578003
"179",S12000029,South Lanarkshire,,"284634","636071",-3.832720000000000,55.604530000000004,1771731535.885147571563721,247208.200571148074232,2.818308472633362,2.262391090393066
"180",S12000030,Stirling,,"255980","708769",-4.325950000000000,56.249530999999998,2261949444.644690513610840,290565.862807730096392,2.444087616602580,1.114637136459351
"181",S12000033,Aberdeen City,,"387763","808479",-2.203980000000000,57.166969000000002,185416317.160673081874847,88078.511069882282754,3.242263693382152,2.414819717407227
"182",S12000034,Aberdeenshire,,"352284","816277",-2.792080000000000,57.234692000000003,6324833100.323132514953613,561629.313650337047875,1.661453863775188,-1.529243588447571
"183",S12000035,Argyll and Bute,,"200740","715443",-5.221140000000000,56.289439999999999,7088548938.742945671081543,2037905.697795071871951,4.170244489724819,1.523172140121460
"184",S12000036,City of Edinburgh,,"320193","669416",-3.278260000000000,55.911189999999998,263292307.255356490612030,89188.975926603787229,3.916801200111788,2.510353326797485
